"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000163380",15.7315830047004,1.24864726644791,0.420392411131216,2.97019459292326,0.00297611163889014,0.0932687860702494
"ENSG00000226686",159.239966104224,1.2367712437282,0.307357105003542,4.0238902032668,5.72446132384842e-05,0.0163112242477705
"ENSG00000226580",10.5076602010955,1.20297748604674,0.395661802655889,3.04041855436064,0.00236249578772203,0.0838530740532789
"ENSG00000233705",13677.0479987719,1.18390377551331,0.405106850812055,2.92244817173572,0.0034729141524473,0.098169605850529
"ENSG00000260057",218.538260550202,1.18053627923338,0.405885495684792,2.90854512364783,0.00363114769865539,0.0998138423283331
"ENSG00000182013",1130.91957831339,1.16272790032875,0.285260227277219,4.07602528900323,4.58120387596638e-05,0.0148669592759758
"ENSG00000227848",10.0508572250878,1.14851669361613,0.349798158106323,3.28336975767331,0.00102574029620986,0.0607671979017741
"ENSG00000213023",44.3332483482369,1.12221299324866,0.369364301351813,3.03822808306474,0.00237973763102507,0.0839114718252528
"ENSG00000272189",55.1649420120049,1.09663802036371,0.342319513317487,3.20355100337686,0.00135743993712452,0.069553912567795
"ENSG00000064195",206.265689473309,1.08860105828439,0.311896408124599,3.49026481205742,0.000482542135171866,0.0430328129324071
"ENSG00000174899",256.076116574732,1.08516881288004,0.302299100326296,3.58971896280447,0.000331034665133509,0.0354722432659495
"ENSG00000119630",4521.92707308893,1.0636695149505,0.315443943797083,3.37197633958929,0.000746308594890085,0.0541537277006424
"ENSG00000178125",25.514010073037,1.02953875848696,0.332292556150768,3.09829016458569,0.00194640752624783,0.0780926000690044
"ENSG00000156284",755.955155188698,1.02739374250595,0.346904220269475,2.96160635263495,0.00306038779158741,0.0939006655936601
"ENSG00000146192",663.316558691294,1.02481463044524,0.337099680692319,3.04009374420208,0.00236504522036416,0.0838530740532789
"ENSG00000130201",1858.86881593422,1.01514618028408,0.339925928580832,2.98637466262797,0.00282306536335623,0.0908552647587028
"ENSG00000146733",667.138622371783,1.01377771266213,0.299286760425241,3.387312259392,0.000705810050388374,0.0520309962435313
"ENSG00000164627",105.301784368329,0.99372759444005,0.324754071875033,3.05993882910401,0.00221382202641273,0.0824752037324921
"ENSG00000172731",544.696949413532,0.968141907931528,0.284391721197094,3.40425489130385,0.000663448128912356,0.0510046424450476
"ENSG00000139187",63.6684319065451,0.961243564059664,0.235969907814259,4.07358536926792,4.62948708644696e-05,0.0148669592759758
"ENSG00000230882",168.412736462916,0.936574544996377,0.30898464533469,3.0311362041369,0.00243635317578031,0.0847104046906353
"ENSG00000231908",16.727189210651,0.932425087985044,0.310035573899042,3.00747774282403,0.00263425413928838,0.0883060946405638
"ENSG00000118308",427.979313754291,0.913442089475728,0.265321525836068,3.44277414581171,0.000575779953531645,0.0477855004764762
"ENSG00000164237",1214.88043967592,0.900782944281062,0.244702056334437,3.68114170258525,0.000232191909435629,0.0329789894383044
"ENSG00000176124",172.196066271906,0.881905772577916,0.299872324267157,2.94093752977425,0.00327220518360186,0.0961699045469905
"ENSG00000085563",532.490620359821,0.878520291161225,0.27558791137119,3.18780416307138,0.0014335759379086,0.0708505811694019
"ENSG00000267034",64.696894505001,0.871329813430231,0.274014452916327,3.1798680841711,0.00147342109957175,0.071129099155979
"ENSG00000167646",124.357365173215,0.871270401092135,0.283189578727824,3.0766329926622,0.00209352888745565,0.0805968205077737
"ENSG00000267480",31.0655471615769,0.86971355253069,0.287719965123826,3.02277790196586,0.00250465991977748,0.0861875979758482
"ENSG00000172264",226.366381466362,0.863578314710409,0.289247558146911,2.98560278345303,0.00283020008006315,0.0909595940449457
"ENSG00000171435",372.982796762701,0.853606070645521,0.279937971781668,3.04926861194548,0.00229399271089894,0.0830944187255608
"ENSG00000170417",147.301662269756,0.850554303238321,0.28454504031617,2.98917282934622,0.00279733851851682,0.0905718840554346
"ENSG00000197180",43.212833950731,0.850172315838686,0.284833322805992,2.98480636838184,0.00283757884426715,0.0910714693630523
"ENSG00000168661",282.007147818787,0.847962823339415,0.288491922473643,2.93929485466576,0.00328959959986968,0.0961971147070777
"ENSG00000232453",108.544878717754,0.84645578772476,0.274341250433963,3.08541200561638,0.00203270361548238,0.0799066093034699
"ENSG00000096092",704.785986344857,0.838457349004336,0.216302804343615,3.87631289177545,0.00010605129240226,0.0221615430065708
"ENSG00000146233",410.167184060054,0.834059328288633,0.26475623269241,3.15029157125692,0.00163107592285894,0.0741441419019439
"ENSG00000184669",43.5662896628383,0.82605577609553,0.271046057165715,3.04765833797201,0.00230631986374311,0.0830944187255608
"ENSG00000227456",180.790854694148,0.814487373718559,0.260775111174833,3.1233324762059,0.00178815627544473,0.0758502751284875
"ENSG00000147255",451.172645985686,0.812411488601056,0.244739958928531,3.31948853860149,0.000901825066340352,0.0578877546017646
"ENSG00000101298",1298.12438774839,0.809199093790728,0.251507443795356,3.21739619941089,0.00129359826123041,0.0677688864880012
"ENSG00000159173",75.1191103960196,0.803816456332863,0.261174784086751,3.0776954947759,0.00208607958018349,0.0805968205077737
"ENSG00000170537",102.464679049646,0.786990221810758,0.242891891117486,3.24008437741585,0.00119494333904527,0.0640363557724606
"ENSG00000166347",1156.13853296834,0.786833803481526,0.202130164885771,3.89270846301534,9.91312535785478e-05,0.0216467452323623
"ENSG00000186310",304.217549410802,0.780434704188808,0.224404875500659,3.47779745180499,0.000505551784130449,0.0444068324669471
"ENSG00000105784",86.4521893220016,0.771798467958398,0.245633255116716,3.14207645699955,0.00167754223979129,0.0746531875835859
"ENSG00000173013",79.5185427512648,0.770842323814758,0.256364971954596,3.00681609479504,0.00263999423700908,0.0883717268591935
"ENSG00000186205",3572.53346270077,0.769164564845074,0.252397852125377,3.04742912179378,0.00230807951007442,0.0830944187255608
"ENSG00000217648",87.6633390068115,0.767907908406226,0.255659554333262,3.00363469853049,0.00266775427900007,0.0888503216597616
"ENSG00000102934",824.138262884638,0.751742481002163,0.198357579449104,3.7898349187864,0.00015074743428279,0.02786035032335
"ENSG00000250616",69.2158833403291,0.748207875758903,0.226655004719086,3.30108693909595,0.000963110338279538,0.0600404188347573
"ENSG00000247271",627.462197026867,0.739242556224852,0.181744017920714,4.06749319555237,4.75215957560169e-05,0.0148669592759758
"ENSG00000234327",96.1431609327549,0.736367863273405,0.247360499170891,2.97690158995305,0.00291177457973335,0.0921597990167392
"ENSG00000006757",920.550740797952,0.729856322119394,0.192203050148066,3.79731914533687,0.00014626942088525,0.0275611695079343
"ENSG00000171227",1696.07220575968,0.724603035463541,0.240253055324152,3.01599925331188,0.00256133890684091,0.0871691954450922
"ENSG00000240024",347.860455332821,0.721983038692372,0.212162166827888,3.40297730498796,0.000666558170136573,0.0510046424450476
"ENSG00000101190",1012.89255779406,0.720113021718561,0.168748624164201,4.26737121730754,1.97789882204368e-05,0.0106104584066874
"ENSG00000176714",283.851208593891,0.718556356812663,0.246671827492238,2.91300536473009,0.00357968451465657,0.0995343249234679
"ENSG00000173218",1258.44474452003,0.706449350273764,0.22924287605376,3.08166326663993,0.0020584755539067,0.0800454594086274
"ENSG00000132541",433.871211673696,0.702021700036304,0.230575138042004,3.04465479668678,0.00232947517409085,0.0836070467628768
"ENSG00000135318",2457.40605633176,0.695703840130419,0.2182491441183,3.18765896169251,0.00143429595091492,0.0708505811694019
"ENSG00000147010",2443.36077122823,0.694873497854044,0.199487848495412,3.48328734353975,0.000495296442267292,0.0436701938625482
"ENSG00000105963",433.894979634097,0.694354990204095,0.213214328668188,3.2566056631432,0.00112752955803961,0.0619875955849305
"ENSG00000170153",1421.58085523775,0.690847813313164,0.220529446055337,3.13267831425926,0.00173219174329688,0.0754172861245203
"ENSG00000251602",91.5605338317471,0.690506163236041,0.216596042201238,3.18799067710801,0.00143265155585991,0.0708505811694019
"ENSG00000125703",726.621913042448,0.690382581170977,0.161430031556131,4.27666757242082,1.89711766182155e-05,0.0106104584066874
"ENSG00000175279",641.72751423224,0.689546918933869,0.170199373669057,4.05140691219378,5.09105804916094e-05,0.014983204589222
"ENSG00000196636",419.946272774936,0.688701705161308,0.151251487139139,4.55335493348082,5.27970833199311e-06,0.00514001604904246
"ENSG00000139291",1056.31484127902,0.688335089842194,0.175020847939396,3.93287484289038,8.39359459087746e-05,0.020011871185291
"ENSG00000171492",1310.70620503268,0.678874907476421,0.160340127222266,4.2339676239333,2.29604014252558e-05,0.0108775624951416
"ENSG00000105928",909.416474461421,0.673420362131997,0.163365768409162,4.12216322115516,3.75331099683019e-05,0.0137025174126465
"ENSG00000176974",2993.85972272992,0.669196657538316,0.204976816233416,3.26474315405638,0.00109563378184545,0.0613896482321798
"ENSG00000138413",1968.97921991539,0.661264864733792,0.21244609862434,3.11262418569089,0.00185431980622678,0.0763061570047766
"ENSG00000169891",403.115176828088,0.660885893373138,0.210142680584376,3.14493891262503,0.00166121513588742,0.0744996000959878
"ENSG00000088986",5251.22467219106,0.659194601079041,0.224266196502087,2.93933999577554,0.00328912047376934,0.0961971147070777
"ENSG00000271122",562.839303447488,0.658635881411079,0.179061536693026,3.67826554811831,0.000234825407462821,0.0329789894383044
"ENSG00000182518",583.466651862573,0.657532407784785,0.179569680807347,3.66171173679496,0.000250535672713902,0.0332600340509109
"ENSG00000164885",407.9718231309,0.653867496443098,0.199063312627898,3.28472126687326,0.00102083306879202,0.0607671979017741
"ENSG00000169019",721.07135785386,0.651592240021411,0.171178918897773,3.80649816120487,0.000140948340034756,0.026993917745181
"ENSG00000147394",2716.66347611351,0.644838304987478,0.218144998746372,2.95600774115021,0.00311649268870379,0.0946042894987649
"ENSG00000182165",589.310643271265,0.639440911388635,0.197271044752564,3.24143318747403,0.00118930308747577,0.0640363557724606
"ENSG00000137364",5650.48144641636,0.635170311873193,0.212111397006349,2.99451288727395,0.00274883443308863,0.0898202804853815
"ENSG00000163170",491.252298895392,0.630725682903319,0.212364793103329,2.97001058266956,0.00297789490299191,0.0932687860702494
"ENSG00000114473",525.08052216031,0.629139687953676,0.189057440578497,3.32777004718021,0.000875440956092102,0.057296016636112
"ENSG00000032389",1233.16589932597,0.627241284574981,0.21278813993029,2.94772671437641,0.00320119923342441,0.0955249298709596
"ENSG00000147400",3053.64946545598,0.626460603678374,0.181196236054216,3.45735991718354,0.000545495763347253,0.04662375126415
"ENSG00000073464",831.338205466744,0.62642152212393,0.179375585129771,3.49223402767294,0.000478998369974189,0.0430328129324071
"ENSG00000133739",1006.64964072482,0.623898802498043,0.180330490677151,3.45975214815458,0.000540672802535411,0.0464441912913231
"ENSG00000198157",570.649706477241,0.622915774876134,0.200189964039944,3.11162339162939,0.0018606169791934,0.0764030153231172
"ENSG00000137880",441.755949402436,0.620226612662613,0.209062413449932,2.96670550400562,0.00301009125065008,0.0937743760952522
"ENSG00000168393",623.261714631187,0.617426004868541,0.207089109500281,2.98145086604712,0.00286886078460737,0.0915723117928295
"ENSG00000151552",1525.08575764266,0.613413988703793,0.143821678055282,4.26510104038702,1.99811756856087e-05,0.0106104584066874
"ENSG00000248593",421.503107624078,0.607597190013008,0.198021309264614,3.06834245399863,0.00215249793198982,0.0818462899018839
"ENSG00000240356",164.174797204467,0.606539365865075,0.191458885653297,3.16798754884339,0.00153498094337429,0.0730444597595524
"ENSG00000125449",918.525537785213,0.604136196565072,0.197368321673822,3.0609582705146,0.00220629841347665,0.0824752037324921
"ENSG00000101079",2033.82516852718,0.602732089487373,0.179396332852794,3.3597793215871,0.000780047534965402,0.0556390389862871
"ENSG00000152939",1994.13733209102,0.597350639888338,0.205211946243923,2.91089603125884,0.00360393917762696,0.0995343249234679
"ENSG00000119013",1173.72710336568,0.596512744956343,0.19082740950004,3.12592801274817,0.00177244933691768,0.0755957572461763
"ENSG00000167272",1168.51065133901,0.596459393582974,0.15436895615553,3.86385584535552,0.000111611104040903,0.0229085415247238
"ENSG00000184992",621.276360996447,0.594300675417226,0.199934509159421,2.97247672708343,0.00295407604911417,0.0927768332031722
"ENSG00000271614",181.662801734139,0.589364478567267,0.180403483921068,3.26692404025375,0.00108722848060825,0.0613896482321798
"ENSG00000272047",998.70695240841,0.589052589367245,0.154379827656886,3.81560595258879,0.000135849148408435,0.0266732382568326
"ENSG00000156298",2788.88028015862,0.58837612310582,0.192915066588572,3.04992312684754,0.00228899946756223,0.0830473176391174
"ENSG00000137714",1653.96785860867,0.587602743164642,0.201126666912467,2.92155561559807,0.00348288086479685,0.0982820186062542
"ENSG00000130021",557.241604342702,0.587573648713369,0.185651369134766,3.16493032856032,0.00155120090098456,0.0733962314786322
"ENSG00000188010",881.274118545334,0.587370348206364,0.179890296078566,3.26515860505245,0.00109402798315132,0.0613896482321798
"ENSG00000162869",3158.3949124598,0.586025184164752,0.191259257598759,3.06403565255999,0.00218372884066993,0.0824278261102632
"ENSG00000164574",4152.04483149221,0.585151791461786,0.196256938604876,2.98155976354992,0.00286784065592482,0.0915723117928295
"ENSG00000168792",812.709987504743,0.57497291739441,0.157278744096743,3.65575730335652,0.000256423865589046,0.0335966769600004
"ENSG00000089063",5665.03785621898,0.571437092117938,0.160508501644929,3.56016713296627,0.000370618835319728,0.0379803030142344
"ENSG00000197568",476.934963282937,0.562687754941322,0.193298714357583,2.91097515475663,0.00360302666601577,0.0995343249234679
"ENSG00000182628",1266.20297891188,0.561139590091435,0.124815184404046,4.49576381888715,6.93206486758119e-06,0.00622952675503979
"ENSG00000143443",645.267322532504,0.558504093558159,0.140749332137041,3.96807633171837,7.2455128450638e-05,0.0183779570670262
"ENSG00000213123",302.341089597132,0.558236874186309,0.173786671002771,3.21219614234632,0.00131724409253485,0.0683942404935038
"ENSG00000137210",3184.57307979467,0.551712455877996,0.169695432723865,3.25119213300079,0.00114922165537908,0.062591058223618
"ENSG00000108387",1582.86658826064,0.550969520171133,0.186497501207246,2.95429974452507,0.00313379463787192,0.0947233010528814
"ENSG00000170175",1067.51592428795,0.547888795500802,0.166389564362537,3.29280744017718,0.000991923842701801,0.060479382639786
"ENSG00000133678",1343.85959070394,0.537421709828452,0.175574537793617,3.06093193570116,0.00220649247267008,0.0824752037324921
"ENSG00000169814",892.924529489232,0.537383127591836,0.167909004451611,3.20044258106897,0.00137216706495524,0.0701546684303703
"ENSG00000239213",84.3050083953207,0.534563665030466,0.17267750118488,3.09573431027432,0.00196326190351628,0.0781458507251414
"ENSG00000170860",1750.00994196688,0.532174174224429,0.151687303444832,3.50836333785826,0.000450872815278197,0.0419706905536855
"ENSG00000212978",314.472358505022,0.528193722348995,0.177603576203797,2.97400386658263,0.00293941371157386,0.0926119845174787
"ENSG00000140848",2170.85112892895,0.527726730510896,0.162296515993159,3.25162082057966,0.00114748993547089,0.062591058223618
"ENSG00000184076",2432.78046737063,0.527251557249699,0.170159130997343,3.09857927787568,0.00194450937870216,0.0780926000690044
"ENSG00000168000",4034.88292963716,0.520911327676161,0.165066897021806,3.15575888972667,0.00160081130562458,0.0735935778545812
"ENSG00000116237",3805.48631268383,0.518176236676103,0.136099595754165,3.80733119598737,0.000140474561480027,0.026993917745181
"ENSG00000017797",3073.35340404686,0.517853372861738,0.17039237742989,3.03918156828827,0.00237221835862261,0.0838530740532789
"ENSG00000183978",1755.85243723157,0.516315767944688,0.14589019733345,3.5390710094427,0.000401537824851079,0.0390913803235228
"ENSG00000161981",1015.60797224907,0.515483290446392,0.153935875272402,3.34868846871597,0.000811950362887705,0.056127870499619
"ENSG00000152558",13344.4808277306,0.507838399791309,0.159647487292708,3.18099838840687,0.00146768446080562,0.0709988559559487
"ENSG00000164077",869.702996704813,0.505793918824466,0.173149326584122,2.92114285861074,0.00348749870464151,0.0982916167278197
"ENSG00000214194",1297.36639734416,0.50203428878968,0.139781783629998,3.59155732422591,0.000328707853098892,0.0354722432659495
"ENSG00000164172",2523.63602483155,0.49941777235624,0.159434773864717,3.13242688687227,0.00173367600874339,0.0754172861245203
"ENSG00000160014",9376.89477299187,0.498391464598538,0.159848879088024,3.11789152005306,0.00182149834308721,0.0761552628366303
"ENSG00000188725",1675.73938834183,0.49828145330052,0.113288962902698,4.39832301870825,1.09090532893744e-05,0.00749676559135976
"ENSG00000142875",1552.36760208867,0.497233097402757,0.118962535719035,4.17974528196944,2.91835794598316e-05,0.0118038474784682
"ENSG00000166974",2691.04561217314,0.489687721378265,0.14432018179805,3.39306474865375,0.000691152991946723,0.0517158871158666
"ENSG00000070087",4931.04790129262,0.488980869486937,0.145819938341508,3.35331968349727,0.000798484226554727,0.055727985807443
"ENSG00000131374",4143.65005775487,0.48582710738041,0.134532082668162,3.61123605421879,0.000304741129341383,0.0354722432659495
"ENSG00000186132",310.077747493314,0.483895078194335,0.152990203156907,3.1629154560835,0.00156197685662588,0.07353796228376
"ENSG00000080503",8254.70382524948,0.483683587885686,0.147264450431903,3.28445586471902,0.00102179500599467,0.0607671979017741
"ENSG00000137288",980.358051361678,0.479291509517218,0.15008227175572,3.19352515064094,0.001405470940279,0.0707733373267649
"ENSG00000138796",2264.81703719898,0.477844225954712,0.129355793551466,3.69403033938788,0.000220727449064428,0.0324358292288702
"ENSG00000175581",996.959466149349,0.477475132679957,0.143046665092092,3.33789768795073,0.000844148259803042,0.0562565275166732
"ENSG00000116857",4465.32545385028,0.47302934751394,0.155619630500351,3.03965088461557,0.00236852528069494,0.0838530740532789
"ENSG00000167220",1318.77130634538,0.471159976237785,0.125617600627385,3.75074809488975,0.000176307759685783,0.0296361928421462
"ENSG00000243317",2240.03616440319,0.469573827756771,0.159460375577482,2.94476810340011,0.00323196798832489,0.0957848440338793
"ENSG00000129625",13785.9098173301,0.46497841326493,0.149499070575403,3.11024283612792,0.00186933592338321,0.0766263751751733
"ENSG00000113845",2571.27805617123,0.46452820774545,0.143172140456593,3.2445432907828,0.00117639134268192,0.0636258882448222
"ENSG00000130520",2758.20246134608,0.460820055687305,0.140463892300044,3.28070116911575,0.001035493912686,0.0607671979017741
"ENSG00000078967",1302.57074949747,0.460485259015353,0.126781306149025,3.63212269223727,0.000281099407159097,0.0344121026900936
"ENSG00000136371",781.381093489009,0.459652812146148,0.120622675622406,3.81066669077241,0.000138592524401329,0.026985119438642
"ENSG00000196437",419.792322976758,0.458879883457979,0.155248803362551,2.9557708241162,0.00311888743657475,0.0946042894987649
"ENSG00000116030",3701.11059221603,0.45819063819677,0.137001804969348,3.34441315060982,0.000824568421912287,0.0561692162623341
"ENSG00000198668",13131.103031812,0.448945675190922,0.128003254872827,3.50729890139868,0.000452680361760912,0.0419717327481893
"ENSG00000235106",1791.46855212056,0.444848314155871,0.141476541382078,3.14432562324586,0.00166470090820422,0.0745129055942367
"ENSG00000213753",1432.03256451113,0.441469534480768,0.145435897390883,3.03549221616343,0.00240143421999706,0.0841383611491097
"ENSG00000143156",625.61251340487,0.436782018800265,0.142904910647422,3.05645213185083,0.00223973239710055,0.0824752037324921
"ENSG00000148218",3744.7297921181,0.430858950986835,0.14735135088407,2.92402443820021,0.00345537617773062,0.098169605850529
"ENSG00000169371",1139.30799039714,0.43019703804848,0.142533135269288,3.01822476040894,0.00254260251039867,0.0871691954450922
"ENSG00000139508",1063.46035235791,0.430060747804143,0.100760176708492,4.26816190535618,1.97090262246152e-05,0.0106104584066874
"ENSG00000139168",1607.46774295152,0.429973114540864,0.145845614964997,2.9481387880195,0.00319693502302977,0.0955196762315735
"ENSG00000107897",1981.36705020348,0.427000064591255,0.1252532186078,3.40909454732898,0.000651788858538305,0.0509918787804469
"ENSG00000103671",1899.52193535148,0.423377532752556,0.135649671413825,3.12110990273587,0.00180170779783054,0.0758502751284875
"ENSG00000162441",748.084013622149,0.423287976522441,0.129185798324517,3.27658289078444,0.00105071465663671,0.0607671979017741
"ENSG00000133983",1737.09628846918,0.421748385292589,0.14103563589814,2.99036752383056,0.00278641965343038,0.0904231877811124
"ENSG00000119862",696.989997960225,0.416576276110303,0.13824835215227,3.01324586966125,0.00258469417231488,0.0873970757397064
"ENSG00000151239",2652.04382357073,0.416559303827972,0.140463057470559,2.96561467000163,0.00302078708151823,0.0938505874973797
